"village","village_id","visited","source","longitude","latitude","treecover_tot_area","shrubland_tot_area","grassland_tot_area","builtup_tot_area","treecover_patch_area","shrubland_patch_area","grassland_patch_area","builtup_patch_area","landscape_patch_area","landscape_area_sd","bare_tot_area","bare_patch_area","water_tot_area","water_patch_area","cropland_tot_area","cropland_patch_area","wetland_tot_area","wetland_patch_area","treecover_percent","shrubland_percent","grassland_percent","builtup_percent","bare_percent","water_percent","cropland_percent","wetland_percent","num_buildings","state","LGA","SenDist","lassa_occ","travel_time","distance_to_road","build_area"
"Ali-Ukwa","-1999393",FALSE,"GNS",7.955164,5.46475,1542.24679853456,0.722045539232946,51.9193215975502,4.68055402491004,140.204254412233,0.0722045539232946,0.455432645592545,0.520061558323338,10.3897333527701,124.244275878573,NA,NA,NA,NA,0.450216630345249,0.0450216630345249,NA,NA,0.963892841215571,0.000451273121111088,0.0324491919556584,0.00292531164390834,NA,NA,0.000281382063751619,NA,110,"Cross River","Odukpani","Cross River South",0.00759948791574802,141.03,19841,15437.3876
"Amechi","-1999677",FALSE,"GNS",7.981462,6.410526,494.584205067762,212.519238829763,63.8373203215952,150.907517699686,1.31538352411639,0.322487464081582,0.125664016381093,0.279976841743387,0.695358077499608,8.19271711611463,1.04484236853709,0.036029047190934,NA,NA,677.125812039254,3.56382006336449,NA,NA,0.30911146977001,0.132822952281849,0.0398978530017626,0.0943160823122173,0.000653018751725456,NA,0.423198623882435,NA,3372,"Ebonyi","Ohaukwu","Ebonyi North",0.646120890494808,19.16,1734,497690.5888
"Akwa Ibami","-1998979",FALSE,"GNS",8.24941,5.349121,1595.96698665349,0.203871681665773,2.4719441401975,1.37613385124397,531.988995551163,0.0509679204164432,0.164796276013166,0.0982952750888548,44.4449704535166,265.966513532538,NA,NA,NA,NA,NA,NA,NA,NA,0.997467561426235,0.000127418293019601,0.00154494680286266,0.000860073477882308,NA,NA,NA,NA,63,"Cross River","Akamkpa","Cross River South",0.00777062369464944,124.34,3233,8074.7256
"Adijinkpor","-1997383",FALSE,"GNS",8.742863,6.003944,1494.13308166144,16.1653254254152,47.3152194532648,38.3958333803872,37.3533270415359,0.129322603403322,0.375517614708451,0.333876812003367,3.58748640431972,70.6231922809095,0.16139841465207,0.0806992073260351,NA,NA,3.84807799144146,0.101265210301091,NA,NA,0.933822124062945,0.0101032088173459,0.0295716621716324,0.0239971118520249,0.000100872815307184,NA,0.00240502028074497,NA,901,"Cross River","Ikom","Cross River Central",0.0689474895068552,121.41,2693,158683.1628
"Ama-Uru","-1999636",FALSE,"GNS",7.744046,5.613539,1432.92060924129,11.3403622926586,114.771262124427,40.4600341572532,43.4218366436754,0.111180022477045,0.856501956152444,0.49950659453399,4.40776566481156,75.0431106794931,0.169893068054811,0.0424732670137027,NA,NA,0.356775442915103,0.0396417158794559,NA,NA,0.895564781583809,0.00708764254921532,0.071731189874493,0.0252872220688484,0.000106181910849668,NA,0.000222982012784302,NA,1058,"Abia","Arochukwu","Abia North",0.129390796846801,112.35,29148,144069.2564
"Amasu","-1999624",FALSE,"GNS",7.913438,5.378271,1167.04645238891,0.101935840832886,204.364371563132,226.357029222827,5.83523226194456,0.0254839602082216,0.771186307785403,1.58291628827152,2.51180366770266,42.2015655516476,1.9282863224221,0.0964143161211051,NA,NA,0.220860988471254,0.0441721976942508,NA,NA,0.729395400199622,6.37091465098006e-05,0.127726220561065,0.141471468920555,0.00120516468814373,NA,0.000138036484104568,NA,2492,"Abia","Arochukwu","Abia North",0.129390796846801,139.18,20974,482369.0716
"Amelu-Abam","-1999686",FALSE,"GNS",7.741873,5.577378,1393.66681586722,3.89904591185791,137.698331658424,63.4295769582636,26.2956002993816,0.084761867649085,0.809990186226024,0.640702797558218,4.092120041756,70.0955565432076,0.0254839602082216,0.0254839602082216,NA,NA,1.2996819706193,0.0590764532099683,NA,NA,0.871031451081994,0.00243687485399987,0.0860604387436556,0.0396430164157234,1.59272866274501e-05,NA,0.000812291617999957,NA,1008,"Abia","Arochukwu","Abia North",0.129390796846801,118.77,33120,168635.8203
"Akpa","-1998831",FALSE,"GNS",8.190341,5.704883,1491.62715890763,35.7879747857459,54.6885786068436,17.4055448222154,71.0298647098871,0.129198464930491,0.355120640304179,0.483487356172649,3.24547451587545,67.1084728758436,NA,NA,NA,NA,0.509679204164432,0.101935840832886,NA,NA,0.932255940877912,0.0223672195204825,0.034179957102508,0.0108783367665485,NA,NA,0.000318545732549003,NA,527,"Cross River","Yakurr","Cross River Central",0.189682403769197,102.53,12735,68027.8021
"Alibaruhu","-1999363",FALSE,"GNS",8.141741,6.521665,595.526171452528,483.72803801906,36.4760417113679,39.4321810955216,1.53091560784712,1.10188619138738,0.112928921707021,0.101108156655184,0.852888558809487,6.35429536311182,0.169893068054811,0.0169893068054811,NA,NA,444.686610980065,1.36826649532328,NA,NA,0.37219945210134,0.302326445666716,0.0227972562594236,0.0246448215082079,0.000106181910849668,NA,0.277925842553463,NA,1524,"Ebonyi","Ebonyi","Ebonyi North",0.678131283937291,28.72,20260,157253.585
"Afaha Ikot Udoe","-1997503",FALSE,"GNS",8.022985,5.172841,1405.51685736405,3.12603245220852,154.194948566546,28.9073055295261,27.5591540659617,0.0548426746001495,0.713865502622899,0.209473228474827,2.91974258453759,59.4544282814258,0.365270096317843,0.0365270096317843,NA,NA,7.90852231795144,0.104059504183572,NA,NA,0.878437639363758,0.00195374715963388,0.0963707022871584,0.018066852131071,0.000228291108326785,NA,0.00494276795005203,NA,477,"Akwa Ibom","Itu","Akwa Ibom North East",0.0432337561206122,162.28,189,77858.4116
"Akogbe","-1998779",FALSE,"GNS",8.710493,6.424473,811.562196791026,71.8732624405877,567.663708291539,25.7557891171093,4.07820199392475,0.169913149977749,1.86731482990638,0.362757593198723,1.24903898230023,14.8175779371373,0.0339786136109622,0.0169893068054811,NA,NA,123.130001072724,0.436631209477745,NA,NA,0.507220369937777,0.0449202573849519,0.354785618721995,0.0160971776848096,2.12363821699335e-05,NA,0.0769553398882966,NA,662,"Cross River","Ogoja","Cross River North",0.144206497635524,84.72,28,75333.1226
"Agani","-1997649",FALSE,"GNS",8.0477,5.33,1055.24831895544,NA,316.213472917017,0.348280789512362,11.3467561178005,NA,1.1932583883661,0.116093596504121,2.44651213505596,29.5174196872532,4.13689620713464,0.0636445570328407,186.321727735711,18.6321727735711,14.7552129605603,0.105394378289717,22.9950267612186,0.294808035400239,0.659522393764998,NA,0.197631081568944,0.000217672917241819,0.00258552952918941,0.116449701628831,0.00922189895729363,0.0143717216335025,13,"Cross River","Biase","Cross River North",0.0415357498568386,139.32,16496,1395.2747
"Akparabong","-1998852",FALSE,"GNS",8.747977,6.032139,1424.51939702598,6.9146478698308,119.069556746214,48.0117810322895,27.3946037889611,0.0640245173132481,0.78854011090208,0.393539188789258,3.45576444131015,65.8136551957408,1.16376751617545,0.0612509219039713,NA,NA,0.339786136109622,0.0308896487372383,NA,NA,0.890314086092293,0.00432160377158147,0.0744175922189896,0.0300070080061161,0.000727346089320223,NA,0.000212363821699335,NA,1044,"Cross River","Ikom","Cross River Central",0.0689474895068552,129.37,3909,170733.124
"Ahuma","-1998154",FALSE,"GNS",7.773428,5.489388,1447.73528477567,0.560647124580876,116.911914781918,34.3268944004745,22.6208638246198,0.112129424916175,0.789945370148095,0.562735973778271,5.49834686022886,84.5027910635815,0.00849465340274054,0.00849465340274054,NA,NA,0.280323562290438,0.0280323562290438,0.195377028263032,0.0976885141315162,0.9048238442099,0.000350400305803903,0.0730690819511988,0.0214540550871753,5.30909554248338e-06,NA,0.000175200152901952,0.000122109197477118,893,"Abia","Arochukwu","Abia North",0.129390796846801,131.79,34590,122520.8246
"Amachi","-1999506",FALSE,"GNS",8.265482,6.29225,259.647575908167,243.669132857612,226.722299319145,30.8440865053509,1.01822578787517,0.71878800252983,0.298711856810468,0.105630433237503,0.885946254887374,14.5087645848029,1.46108038527137,0.112390798867029,NA,NA,837.67476135105,5.65996460372331,NA,NA,0.162277814351547,0.152291405636136,0.141699760028881,0.0192773259147572,0.000913164433307142,NA,0.523540529635371,NA,1282,"Ebonyi","Abakaliki","Ebonyi North",0.67096125380458,21.96,3751,111597.8013
"Aghameghu","-1997884",FALSE,"GNS",8.130363,6.387653,339.7181788824,552.611182461883,111.05909858743,31.2263459084742,0.709223755495615,1.40613532433049,0.195182950065782,0.0784581555489302,0.735302820003032,6.0448130835797,2.70129978207149,0.0403179071950969,NA,NA,562.702830704339,2.08408455816422,NA,NA,0.212321348934995,0.345377901420714,0.0694111151224277,0.0195162352141689,0.00168829238250972,NA,0.351685106925184,NA,1853,"Ebonyi","Ebonyi","Ebonyi North",0.678131283937291,12.19,8508,157934.9324
"Aladim","-1999051",FALSE,"GNS",8.718279,6.555139,634.762975519787,130.197552703804,352.400696412691,13.8038117794534,2.7126622885461,0.312974886307222,0.764426673346402,0.158664503212108,1.08402366959797,7.62259636565738,4.74851125213196,0.163741767314895,NA,NA,464.096894005327,1.87135844356987,0.00849465340274054,0.00849465340274054,0.396722164412071,0.0813725073796428,0.220247828579923,0.0086272802565355,0.00296778440824821,NA,0.290057125868037,5.30909554248338e-06,441,"Cross River","Ogoja","Cross River North",0.144206497635524,96.15,5267,46818.5131
"Akpunabo","-1998902",FALSE,"GNS",7.808678,5.462227,1353.02839398851,0.0424732670137027,226.11917892755,0.373764749720584,23.3280757584226,0.0141577556712342,1.59238858399683,0.0415294166356204,6.03780730689282,82.2321364008077,NA,NA,NA,NA,5.92077342171016,0.169164954906004,14.5343519720891,0.807463998449392,0.845632738006753,2.65454777124169e-05,0.141322814245365,0.000233600203869269,NA,NA,0.00370043959311092,0.00908386247318907,60,"Abia","Arochukwu","Abia North",0.129390796846801,134.22,30906,3435.7131
"Akayuk","-1998630",FALSE,"GNS",8.655689,6.023274,1496.4945953074,4.56162887727167,98.0028163074176,0.78150811305213,149.64945953074,0.0570203609658959,1.58069058560351,0.078150811305213,9.63866829112408,115.998899640999,0.0764518806246649,0.0382259403123324,NA,NA,0.101935840832886,0.0509679204164432,NA,NA,0.935298052623755,0.00285098430631358,0.0612510352736308,0.000488436789908471,4.77818598823504e-05,NA,6.37091465098006e-05,NA,54,"Cross River","Ikom","Cross River Central",0.0689474895068552,125.89,4265,6439.616
"Amoba","-1999728",FALSE,"GNS",7.832929,5.796166,1378.28299855486,28.2362279107096,117.200732997611,69.605189982056,26.5054422799012,0.154296327380927,0.545119688360982,0.362527031156542,2.25037825081097,51.2977361779363,1.77538256117277,0.0537994715506901,NA,NA,4.91840432018677,0.13662234222741,NA,NA,0.861416679054556,0.0176474335832148,0.0732495911996432,0.0435027288751088,0.00110960096837903,NA,0.00307396631909788,NA,2118,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,75.97,8400,276346.6158
"Akansoka","-1998591",FALSE,"GNS",8.1273,5.4093,1579.78467192127,0.866454647079535,19.3678097582484,NA,394.946167980317,0.0333251787338283,0.143465257468507,NA,9.69708446258544,122.970109856014,NA,NA,NA,NA,NA,NA,NA,NA,0.987353734417804,0.000541527745333305,0.0121047378368621,NA,NA,NA,NA,NA,1,"Cross River","Biase","Cross River North",0.0415357498568386,102.88,4048,38.9102
"Amamini","-1999568",FALSE,"GNS",7.91475,5.502926,1439.04525434466,3.38936670769348,125.576461252713,31.9314021409017,39.9734792873518,0.0616248492307905,1.28139246176238,0.523465608867241,6.34928149335951,90.5016479993935,NA,NA,NA,NA,0.0764518806246649,0.0382259403123324,NA,NA,0.89939263946994,0.00211832912145087,0.0784843594045318,0.019956890144195,NA,NA,4.77818598823504e-05,NA,815,"Abia","Arochukwu","Abia North",0.129390796846801,127.96,22470,119178.7548
"Alangangkee","-1999191",FALSE,"GNS",8.571588,6.409987,278.972912399402,449.562542033238,745.533255891523,3.80560472442776,0.835248240716773,1.27716631259443,2.69145579744232,0.380560472442776,1.19941449499745,10.2061714052031,NA,NA,NA,NA,122.144621278006,0.338350751462621,NA,NA,0.174356006710697,0.280973263394848,0.465952770286054,0.00237847480303256,NA,NA,0.0763394848053686,NA,119,"Cross River","Ogoja","Cross River North",0.144206497635524,84.2,4099,12653.2225
"Akanto","-1998594",FALSE,"GNS",7.799697,5.934342,928.52507949336,86.5605181739261,288.962624801025,7.39884311378701,6.77755532476905,0.197176578983886,0.640715354325998,0.164418735861934,1.17217504492791,22.0253675861612,NA,NA,NA,NA,288.571870744499,0.984886930868597,NA,NA,0.580321306462231,0.0540996835779057,0.180599503068657,0.00462422221750303,NA,NA,0.180355284673703,NA,324,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,87.23,6303,30475.1049
"Akarafo; Akarafon","-1998602",FALSE,"GNS",8.038675,5.989741,392.036749189879,14.9251060286151,317.139390137915,58.638592439118,2.92564738201402,0.13092198270715,0.504999028882031,0.366491202744487,1.32781654466938,13.6205132201848,0.322796829304141,0.10759894310138,NA,NA,816.930817741558,4.95109586510035,0.0254839602082216,0.0254839602082216,0.245020068381151,0.0093280808681433,0.198209772983075,0.0366486865297628,0.000201745630614369,NA,0.510575718320627,1.59272866274501e-05,1354,"Cross River","Abi","Cross River Central",0.293080507413339,47.42,2065,192304.6545
"Amanagwu","-1999571",FALSE,"GNS",7.898353,5.379207,1104.3983835437,0.0594625738191838,117.107291810181,375.157872878633,4.60165993143208,0.0594625738191838,0.421249251115759,2.24645432861457,2.21916634719362,36.0474804039425,0.713550885830205,0.0445969303643878,NA,NA,0.849465340274054,0.0566310226849369,1.73290929415907,0.433227323539768,0.690240820573807,3.71636687973837e-05,0.0731911911486759,0.234470895538236,0.000445964025568604,NA,0.000530909554248338,0.00108305549066661,4809,"Abia","Arochukwu","Abia North",0.129390796846801,138.95,20909,889569.5493
"Ama-Ekpu","-1999518",FALSE,"GNS",7.713236,5.785452,1292.72484948246,136.500585528638,132.372183974906,22.9865321078159,28.1027141191839,0.411146341953728,0.77865990573474,0.489075151230126,2.34951385657356,49.3233475403926,0.0254839602082216,0.0254839602082216,NA,NA,15.4093012725713,0.181285897324369,NA,NA,0.807943468750664,0.0853118562721655,0.0827316358385186,0.01436641253796,1.59272866274501e-05,NA,0.00963069931406486,NA,652,"Abia","Bende","Abia North",0.111227289022534,92.18,12561,76612.3313
"Agba","-1997669",FALSE,"GNS",8.619724,6.332038,765.240851785882,356.537592619826,413.46026507159,NA,3.4010704523817,0.72173601744904,1.20894814348418,NA,1.2820664553899,17.3546946709121,NA,NA,NA,NA,64.7802268492994,0.346418325397323,NA,NA,0.478269871944616,0.222833358109113,0.258409607339294,NA,NA,NA,0.0404871626069783,NA,7,"Cross River","Ikom","Cross River Central",0.0689474895068552,93.68,3656,425.4393
"Akani-Obio","-1998581",FALSE,"GNS",7.87338,5.343771,1354.02226843663,NA,219.510338580218,2.50592275380846,15.5634743498464,NA,1.1614303628583,0.089497241207445,3.32644269506569,61.2349944480749,NA,NA,NA,NA,2.31054572554543,0.135914454443849,21.6698608303911,0.135436630189944,0.846253902185224,NA,0.137192337913313,0.0015661831850326,NA,NA,0.00144407398755548,0.0135435027288751,114,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,162.49,16981,15467.2528
"Agala","-1997625",FALSE,"GNS",7.912609,6.610254,961.662722417451,441.6964929823,73.8100434164126,32.4240920382606,4.69103767032903,0.945816901461028,0.270366459400779,0.491274121791828,1.28826001314541,26.352842377994,0.0509679204164432,0.0254839602082216,NA,NA,90.3746175517566,0.394648984942169,NA,NA,0.601032088173459,0.276057040922508,0.0461307311686381,0.0202648176856591,3.18545732549003e-05,NA,0.0564834674764807,NA,1082,"Benue","Ado","Benue South",0.30676576259058,51.55,15757,108542.2559
"Agubala","-1998032",FALSE,"GNS",8.110061,6.441995,327.800180158355,425.182886767372,80.3594211899255,18.2125368954757,0.858115654864803,0.912409628256164,0.208185028989444,0.0775001570020243,0.940081631214217,13.5333767330524,6.20109698400059,0.295290332571457,NA,NA,742.262814331468,3.50123969024278,NA,NA,0.204872687888891,0.265736159187921,0.0502240438318928,0.0113827008430844,0.00387563974601287,NA,0.463908768502198,NA,1248,"Ebonyi","Ebonyi","Ebonyi North",0.678131283937291,20.9,11288,93928.5555
"Akpatre","-1998861",FALSE,"GNS",8.281017,5.907801,1260.73398476774,64.3130209121486,148.664929201362,NA,15.9586580350346,0.210862363646389,0.482678341562864,NA,1.75440672842829,40.8442696135132,NA,NA,NA,NA,126.307001445349,0.574122733842496,NA,NA,0.787949414937671,0.0401951623521417,0.0929144810890017,NA,NA,NA,0.0789409416211854,NA,74,"Cross River","Obubra","Cross River Central",0.217319291173103,100.69,5120,2597.0483
"Amukabi","-1999781",FALSE,"GNS",7.958292,5.412631,1540.92163260373,1.58850018631248,45.0896202617468,12.3852046611957,66.9965927219014,0.079425009315624,0.28903602731889,0.353862990319877,6.7511347524329,100.041748222091,0.0339786136109622,0.0113262045369874,NA,NA,NA,NA,NA,NA,0.963064622310943,0.000992800866444392,0.0281806791395018,0.00774066130094077,2.12363821699335e-05,NA,NA,NA,86,"Abia","Arochukwu","Abia North",0.129390796846801,144.9,20905,15714.5304
"Amechi","-1999676",FALSE,"GNS",7.862967,5.9908,515.370621944269,2.08968473707417,794.419986224295,33.4009771795758,2.1035535589562,0.0435350986890453,2.99781126877093,0.287939458444619,1.41720012074986,21.1401278230587,1.54602691929878,0.118925147638368,NA,NA,253.123682094863,0.576591530967796,0.0679572272219243,0.0226524090739748,0.322102826562467,0.00130603750345091,0.496506615133046,0.0208753636730447,0.000966255388731976,NA,0.15820042897492,4.24727643398671e-05,802,"Ebonyi","Ohaozara","Ebonyi South",0.191837717764018,64.99,35,101299.7462
"Alok","-1999444",FALSE,"GNS",8.648805,6.317458,856.031707354372,109.096833651397,569.218229864241,36.9602369553241,4.13541887610808,0.199081813232476,1.66926167115613,0.424830309831311,1.16196001185664,14.0267503498678,0.101935840832886,0.0339786136109622,NA,NA,28.6099926604301,0.149790537489163,NA,NA,0.535013485102678,0.0681847140521141,0.355757183206269,0.0230998747053452,6.37091465098006e-05,NA,0.017881033787084,NA,856,"Cross River","Ikom","Cross River Central",0.0689474895068552,84.83,96,96878.6208
"Akpasip","-1998856",FALSE,"GNS",8.028921,5.449944,1250.59136860487,NA,99.5658325335219,2.95613938415371,89.3279549003475,NA,0.659376374394185,0.246344948679476,5.92599606046888,61.2766331112048,2.04721147006047,0.0511802867515118,238.895137645272,119.447568822636,2.01323285644951,0.0805293142579803,3.95001383227435,0.151923608933629,0.781610354859946,NA,0.0622279088534477,0.00184756524878422,0.0012794920257385,0.14930769394126,0.00125825564356856,0.00246872942725477,93,"Cross River","Biase","Cross River North",0.0415357498568386,132.34,12303,13008.8435
"Ameka","-1999679",FALSE,"GNS",8.110478,6.162859,584.364196881327,124.115380867442,637.770082824357,105.843381398147,2.73067381720246,0.268648010535589,2.10485175849623,0.234685989796335,0.875762964601312,13.3551492894677,20.9478152911582,0.255461162087295,0.246344948679476,0.246344948679476,126.731734115486,0.403604248775433,NA,NA,0.365223300558517,0.0775711949712247,0.39860158423411,0.0661513304593429,0.013092229607764,0.000153963770732018,0.0792063963983096,NA,1676,"Ebonyi","Ezza South","Ebonyi Central",0.585348639806517,23.52,6714,191564.7735
