INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
92,7,FIXED,2023/1/11,13:48:49,2023/1/11,5:48:49,0,5.580258,N,8.691141,E,233.745743,24.720472,338.002038,0.000000,0.000000,0.000000
93,7,FIXED,2023/1/11,13:50:49,2023/1/11,5:50:49,0,5.586441,N,8.688631,E,242.584579,9.993704,343.568573,0.000000,0.000000,0.000000
94,7,FIXED,2023/1/11,13:52:49,2023/1/11,5:52:49,0,5.590601,N,8.687398,E,233.438828,4.738491,343.403789,0.000000,0.000000,0.000000
95,7,FIXED,2023/1/11,13:54:49,2023/1/11,5:54:49,0,5.593527,N,8.686522,E,224.145905,18.725393,6.823646,0.000000,0.000000,0.000000
96,7,FIXED,2023/1/11,13:56:49,2023/1/11,5:56:49,0,5.596302,N,8.686856,E,215.162018,8.780571,12.484784,0.000000,0.000000,0.000000
97,7,FIXED,2023/1/11,13:58:49,2023/1/11,5:58:49,0,5.600235,N,8.687731,E,256.870972,18.254736,354.813561,0.000000,0.000000,0.000000
98,7,FIXED,2023/1/11,14:0:49,2023/1/11,6:0:49,0,5.605092,N,8.687288,E,253.484955,5.511323,334.308336,0.000000,0.000000,0.000000
99,7,FIXED,2023/1/11,14:2:49,2023/1/11,6:2:49,0,5.608933,N,8.685431,E,252.079254,5.136069,315.286424,0.000000,0.000000,0.000000
100,7,FIXED,2023/1/11,14:4:49,2023/1/11,6:4:49,0,5.610277,N,8.684094,E,233.506668,13.953669,37.093665,0.000000,0.000000,0.000000
101,7,FIXED,2023/1/11,14:6:49,2023/1/11,6:6:49,0,5.612622,N,8.685875,E,221.290726,0.032852,33.893209,0.000000,0.000000,0.000000
102,7,FIXED,2023/1/11,14:8:49,2023/1/11,6:8:49,0,5.614340,N,8.687035,E,232.809189,18.066166,34.833183,0.000000,0.000000,0.000000
103,7,FIXED,2023/1/11,14:10:49,2023/1/11,6:10:49,0,5.618787,N,8.690144,E,242.186172,9.993946,12.060459,0.000000,0.000000,0.000000
104,7,FIXED,2023/1/11,14:12:49,2023/1/11,6:12:49,0,5.621935,N,8.690820,E,228.654099,13.812038,10.290019,0.000000,0.000000,0.000000
105,7,FIXED,2023/1/11,14:14:49,2023/1/11,6:14:49,0,5.622824,N,8.690982,E,230.436035,6.086157,309.384642,0.000000,0.000000,0.000000
106,7,FIXED,2023/1/11,14:16:49,2023/1/11,6:16:49,0,5.622942,N,8.690838,E,231.507080,0.319411,47.855790,0.000000,0.000000,0.000000
107,7,FIXED,2023/1/11,14:18:49,2023/1/11,6:18:49,0,5.623142,N,8.691060,E,227.905380,11.929015,5.021240,0.000000,0.000000,0.000000
108,7,FIXED,2023/1/11,14:20:49,2023/1/11,6:20:49,0,5.625199,N,8.691241,E,216.622345,12.376172,346.670855,0.000000,0.000000,0.000000
109,7,FIXED,2023/1/11,14:22:49,2023/1/11,6:22:49,0,5.626407,N,8.690954,E,222.405121,0.139441,343.432834,0.000000,0.000000,0.000000
110,7,FIXED,2023/1/11,14:24:49,2023/1/11,6:24:49,0,5.626771,N,8.690845,E,237.765045,6.532583,358.195524,0.000000,0.000000,0.000000
111,7,FIXED,2023/1/11,14:26:49,2023/1/11,6:26:49,0,5.627149,N,8.690833,E,255.483826,0.033985,30.743817,0.000000,0.000000,0.000000
112,7,FIXED,2023/1/11,14:28:49,2023/1/11,6:28:49,0,5.628930,N,8.691898,E,283.179596,10.662205,34.211517,0.000000,0.000000,0.000000
113,7,FIXED,2023/1/11,14:30:49,2023/1/11,6:30:49,0,5.631897,N,8.693925,E,274.985413,13.596215,0.908530,0.000000,0.000000,0.000000
114,7,FIXED,2023/1/11,14:32:49,2023/1/11,6:32:49,0,5.635842,N,8.693987,E,261.119476,16.790043,2.634312,0.000000,0.000000,0.000000
115,7,FIXED,2023/1/11,14:34:49,2023/1/11,6:34:49,0,5.640299,N,8.694193,E,336.794403,9.569127,337.462306,0.000000,0.000000,0.000000
116,7,FIXED,2023/1/11,14:36:49,2023/1/11,6:36:49,0,5.644178,N,8.692576,E,297.610229,25.415522,339.489051,0.000000,0.000000,0.000000
117,7,FIXED,2023/1/11,14:38:49,2023/1/11,6:38:49,0,5.649317,N,8.690644,E,325.701385,22.172207,356.214242,0.000000,0.000000,0.000000
118,7,FIXED,2023/1/11,14:40:49,2023/1/11,6:40:49,0,5.654797,N,8.690279,E,204.798798,11.186684,7.078576,0.000000,0.000000,0.000000
119,7,FIXED,2023/1/11,14:42:49,2023/1/11,6:42:49,0,5.655629,N,8.690383,E,183.312790,0.048471,32.040781,0.000000,0.000000,0.000000
120,7,FIXED,2023/1/11,14:44:49,2023/1/11,6:44:49,0,5.655642,N,8.690392,E,182.625992,0.710184,26.406564,0.000000,0.000000,0.000000
121,7,FIXED,2023/1/11,14:46:49,2023/1/11,6:46:49,0,5.659925,N,8.692529,E,175.633072,12.341279,47.316383,0.000000,0.000000,0.000000
122,7,FIXED,2023/1/11,14:48:49,2023/1/11,6:48:49,0,5.660515,N,8.693172,E,181.933823,9.926542,12.174363,0.000000,0.000000,0.000000
123,7,FIXED,2023/1/11,14:50:49,2023/1/11,6:50:49,0,5.662262,N,8.693551,E,173.009338,0.327561,94.850055,0.000000,0.000000,0.000000
124,7,FIXED,2023/1/11,14:52:49,2023/1/11,6:52:49,0,5.662261,N,8.693560,E,168.890289,0.046536,105.489987,0.000000,0.000000,0.000000
125,7,FIXED,2023/1/11,14:54:49,2023/1/11,6:54:49,0,5.662251,N,8.693595,E,171.032776,1.947281,105.489987,0.000000,0.000000,0.000000
126,8,FIXED,2023/1/12,6:41:56,2023/1/11,22:41:56,182,5.662319,N,8.693516,E,142.960693,0.424396,206.273639,0.000000,0.000000,0.000000
127,8,FIXED,2023/1/12,6:43:57,2023/1/11,22:43:57,0,5.661714,N,8.693217,E,163.139954,4.582770,175.564827,0.000000,0.000000,0.000000
128,8,FIXED,2023/1/12,6:45:57,2023/1/11,22:45:57,0,5.660706,N,8.693295,E,168.664062,0.423979,121.211788,0.000000,0.000000,0.000000
129,8,FIXED,2023/1/12,6:47:57,2023/1/11,22:47:57,0,5.660619,N,8.693438,E,172.949097,0.963220,247.759642,0.000000,0.000000,0.000000
130,8,FIXED,2023/1/12,6:49:57,2023/1/11,22:49:57,0,5.660607,N,8.693408,E,172.848969,0.709744,121.108691,0.000000,0.000000,0.000000
131,8,FIXED,2023/1/12,6:51:57,2023/1/11,22:51:57,0,5.660576,N,8.693460,E,173.640488,0.530570,10.435712,0.000000,0.000000,0.000000
132,8,FIXED,2023/1/12,6:53:57,2023/1/11,22:53:57,0,5.660581,N,8.693461,E,178.439392,0.106555,10.090831,0.000000,0.000000,0.000000
133,8,FIXED,2023/1/12,6:55:57,2023/1/11,22:55:57,0,5.660592,N,8.693463,E,177.871613,0.052482,224.210167,0.000000,0.000000,0.000000
134,8,FIXED,2023/1/12,6:57:57,2023/1/11,22:57:57,0,5.660589,N,8.693460,E,177.854782,0.093179,125.480795,0.000000,0.000000,0.000000
135,8,FIXED,2023/1/12,6:59:57,2023/1/11,22:59:57,0,5.660586,N,8.693464,E,177.731033,0.114729,273.936043,0.000000,0.000000,0.000000
136,8,FIXED,2023/1/12,7:1:57,2023/1/11,23:1:57,0,5.660586,N,8.693460,E,177.639694,0.100985,227.161453,0.000000,0.000000,0.000000
137,8,FIXED,2023/1/12,7:3:57,2023/1/11,23:3:57,0,5.660585,N,8.693459,E,177.712219,0.111725,105.637405,0.000000,0.000000,0.000000
138,8,FIXED,2023/1/12,7:5:57,2023/1/11,23:5:57,0,5.660578,N,8.693484,E,177.710648,0.476496,21.725976,0.000000,0.000000,0.000000
139,8,FIXED,2023/1/12,7:7:57,2023/1/11,23:7:57,0,5.660633,N,8.693506,E,176.564148,0.088519,227.639811,0.000000,0.000000,0.000000
140,8,FIXED,2023/1/12,7:9:57,2023/1/11,23:9:57,0,5.660624,N,8.693497,E,176.237793,0.089646,202.142851,0.000000,0.000000,0.000000
141,8,FIXED,2023/1/12,7:11:57,2023/1/11,23:11:57,0,5.660563,N,8.693472,E,172.518021,0.078934,313.213159,0.000000,0.000000,0.000000
142,8,FIXED,2023/1/12,7:13:57,2023/1/11,23:13:57,0,5.660642,N,8.693388,E,169.352249,0.800751,130.666437,0.000000,0.000000,0.000000
143,8,FIXED,2023/1/12,7:15:57,2023/1/11,23:15:57,0,5.660617,N,8.693417,E,161.964600,0.038225,151.891975,0.000000,0.000000,0.000000
144,8,FIXED,2023/1/12,7:17:57,2023/1/11,23:17:57,0,5.660611,N,8.693421,E,162.316055,0.060946,312.797863,0.000000,0.000000,0.000000
145,8,FIXED,2023/1/12,7:19:57,2023/1/11,23:19:57,0,5.660635,N,8.693394,E,169.410904,2.002359,298.041110,0.000000,0.000000,0.000000
146,8,FIXED,2023/1/12,7:21:57,2023/1/11,23:21:57,0,5.660714,N,8.693245,E,170.054718,0.368205,22.353586,0.000000,0.000000,0.000000
147,8,FIXED,2023/1/12,7:23:57,2023/1/11,23:23:57,0,5.660923,N,8.693331,E,171.406418,1.284011,343.850442,0.000000,0.000000,0.000000
148,8,FIXED,2023/1/12,7:25:57,2023/1/11,23:25:57,0,5.661571,N,8.693142,E,172.702393,2.571809,26.599980,0.000000,0.000000,0.000000
149,8,FIXED,2023/1/12,7:27:57,2023/1/11,23:27:57,0,5.662269,N,8.693493,E,174.469025,2.318630,234.329982,0.000000,0.000000,0.000000
150,8,FIXED,2023/1/12,7:29:57,2023/1/11,23:29:57,0,5.662250,N,8.693467,E,167.937439,0.023997,72.241519,0.000000,0.000000,0.000000
151,8,FIXED,2023/1/12,7:31:57,2023/1/11,23:31:57,0,5.662292,N,8.693597,E,168.631836,0.852137,334.429738,0.000000,0.000000,0.000000
152,8,FIXED,2023/1/12,7:33:57,2023/1/11,23:33:57,0,5.662313,N,8.693586,E,170.086578,0.500538,251.295835,0.000000,0.000000,0.000000
153,8,FIXED,2023/1/12,7:35:57,2023/1/11,23:35:57,0,5.662291,N,8.693521,E,173.019958,0.203509,104.756327,0.000000,0.000000,0.000000
154,8,FIXED,2023/1/12,7:37:57,2023/1/11,23:37:57,0,5.662286,N,8.693540,E,172.589844,0.086415,104.087871,0.000000,0.000000,0.000000
155,8,FIXED,2023/1/12,7:39:57,2023/1/11,23:39:57,0,5.662283,N,8.693555,E,172.510117,0.065954,125.093313,0.000000,0.000000,0.000000
156,8,FIXED,2023/1/12,7:41:57,2023/1/11,23:41:57,0,5.662274,N,8.693567,E,172.708908,0.142745,120.703599,0.000000,0.000000,0.000000
157,8,FIXED,2023/1/12,7:43:57,2023/1/11,23:43:57,0,5.662269,N,8.693577,E,173.131622,0.046497,241.945216,0.000000,0.000000,0.000000
158,8,FIXED,2023/1/12,7:45:57,2023/1/11,23:45:57,0,5.662268,N,8.693576,E,173.075333,0.071575,140.973617,0.000000,0.000000,0.000000
159,8,FIXED,2023/1/12,7:47:57,2023/1/11,23:47:57,0,5.662262,N,8.693580,E,173.353210,0.090202,98.724076,0.000000,0.000000,0.000000
160,8,FIXED,2023/1/12,7:49:57,2023/1/11,23:49:57,0,5.662261,N,8.693589,E,173.234833,0.103022,198.309706,0.000000,0.000000,0.000000
161,8,FIXED,2023/1/12,7:51:57,2023/1/11,23:51:57,0,5.662196,N,8.693568,E,174.000565,0.596743,138.829526,0.000000,0.000000,0.000000
162,8,FIXED,2023/1/12,7:53:57,2023/1/11,23:53:57,0,5.662128,N,8.693628,E,189.087006,0.135085,29.368143,0.000000,0.000000,0.000000
163,8,FIXED,2023/1/12,7:55:57,2023/1/11,23:55:57,0,5.662165,N,8.693650,E,185.084244,0.035637,215.594031,0.000000,0.000000,0.000000
164,8,FIXED,2023/1/12,7:57:57,2023/1/11,23:57:57,0,5.662162,N,8.693647,E,184.260361,0.121653,161.928722,0.000000,0.000000,0.000000
165,8,FIXED,2023/1/12,7:59:57,2023/1/11,23:59:57,0,5.662153,N,8.693651,E,184.519608,0.086709,118.370137,0.000000,0.000000,0.000000
166,8,FIXED,2023/1/12,8:1:57,2023/1/12,0:1:57,0,5.662148,N,8.693660,E,183.655899,0.164706,88.601257,0.000000,0.000000,0.000000
167,8,FIXED,2023/1/12,8:3:57,2023/1/12,0:3:57,0,5.662148,N,8.693661,E,183.479980,0.133116,248.345274,0.000000,0.000000,0.000000
